0,wrd_length,total_char,syl_count,syl_sum,sentiment
"""The Tin Woodman must build us a raft, so we can float to the other side.""","[3, 3, 7, 4, 5, 2, 1, 4, 2, 2, 3, 5, 2, 3, 5, 4]",55,[1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1],18,-0.125
"So the Woodman took his axe and began to chop down small trees to make a raft, and while he was busy at this the Scarecrow found on the riverbank a tree full of fine fruit.","[2, 3, 7, 4, 3, 3, 3, 5, 2, 4, 4, 5, 5, 2, 4, 1, 4, 3, 5, 2, 3, 4, 2, 4, 3, 9, 5, 2, 3, 9, 1, 4, 4, 2, 4, 5]",135,[1 1 2 1 1 1 1 2 1 1 1 1 0 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1 1 3 1 1 1 1 1 1],42,0.0922222222222
"This pleased Dorothy, who had eaten nothing but nuts all day, and she made a hearty meal of the ripe fruit.","[4, 7, 7, 3, 3, 5, 7, 3, 4, 3, 3, 3, 3, 4, 1, 6, 4, 2, 3, 4, 5]",84,[1 2 3 1 1 3 2 1 1 1 1 1 0 1 1 3 2 1 1 1 1],29,0.5
"But it takes time to make a raft, even when one is as industrious and untiring as the Tin Woodman, and when night came the work was not done.","[3, 2, 5, 4, 2, 4, 1, 4, 4, 4, 3, 2, 2, 11, 3, 8, 2, 3, 3, 7, 3, 4, 5, 4, 3, 4, 3, 3, 4]",110,[1 1 1 1 1 1 1 1 2 1 1 1 1 3 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1],35,0.0
"So they found a cozy place under the trees where they slept well until the morning; and Dorothy dreamed of the Emerald City, and of the good Wizard Oz, who would soon send her back to her own home again.","[2, 4, 5, 1, 4, 5, 5, 3, 5, 5, 4, 5, 4, 5, 3, 7, 3, 7, 7, 2, 3, 7, 4, 3, 2, 3, 4, 6, 2, 3, 5, 4, 4, 3, 4, 2, 3, 3, 4, 5]",160,"[1 1 1 1 2 1 2 1 0 1 1 1 1 2 1 2 1 3 2 1 1 3 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1
 1 1 2]",51,0.275
8.,[1],1,[0],0,0.0
"The Deadly Poppy Field   Our little party of travelers awakened the next morning refreshed and full of hope, and Dorothy breakfasted like a princess off peaches and plums from the trees beside the river.","[3, 6, 5, 5, 3, 6, 5, 2, 9, 8, 3, 4, 7, 9, 3, 4, 2, 4, 3, 7, 11, 4, 1, 8, 3, 7, 3, 5, 4, 3, 5, 6, 3, 5]",166,[1 3 2 2 1 1 2 1 3 3 1 1 2 2 1 1 1 1 1 3 3 1 1 2 1 2 1 1 1 1 0 2 1 2],52,-0.009375
"Behind them was the dark forest they had passed safely through, although they had suffered many discouragements; but before them was a lovely, sunny country that seemed to beckon them on to the Emerald City.","[6, 4, 3, 3, 4, 6, 4, 3, 6, 6, 7, 8, 4, 3, 8, 4, 15, 3, 6, 4, 3, 1, 6, 5, 7, 4, 6, 2, 6, 4, 2, 2, 3, 7, 4]",169,[2 1 1 1 1 2 1 1 1 3 1 2 1 1 2 2 5 1 2 1 1 1 3 2 2 1 1 1 2 1 1 1 1 3 2],55,0.19
"To be sure, the broad river now cut them off from this beautiful land.","[2, 2, 4, 3, 5, 5, 3, 3, 4, 3, 4, 4, 9, 4]",55,[1 1 1 1 1 2 1 1 1 1 1 1 4 1],18,0.470833333333
"But the raft was nearly done, and after the Tin Woodman had cut a few more logs and fastened them together with wooden pins, they were ready to start.","[3, 3, 4, 3, 6, 4, 3, 5, 3, 3, 7, 3, 3, 1, 3, 4, 4, 3, 8, 4, 8, 4, 6, 4, 4, 4, 5, 2, 5]",119,[1 1 1 1 3 1 1 2 1 1 2 1 1 1 1 1 1 1 2 1 3 1 2 1 1 1 3 1 1],39,0.12
Dorothy sat down in the middle of the raft and held Toto in her arms.,"[7, 3, 4, 2, 3, 6, 2, 3, 4, 3, 4, 4, 2, 3, 4]",54,[3 1 1 1 1 1 1 1 1 1 1 2 1 1 1],18,-0.0777777777778
"When the Cowardly Lion stepped upon the raft it tipped badly, for he was big and heavy; but the Scarecrow and the Tin Woodman stood upon the other end to steady it, and they had long poles in their hands to push the raft through the water.","[4, 3, 8, 4, 7, 4, 3, 4, 2, 6, 5, 3, 2, 3, 3, 3, 5, 3, 3, 9, 3, 3, 3, 7, 5, 4, 3, 5, 3, 2, 6, 2, 3, 4, 3, 4, 5, 2, 5, 5, 2, 4, 3, 4, 7, 3, 5]",189,"[1 1 3 1 1 2 1 1 1 1 2 1 1 1 1 1 3 1 1 3 1 1 1 2 1 2 1 2 1 1 3 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 2]",61,-0.151388888889
"They got along quite well at first, but when they reached the middle of the river the swift current swept the raft downstream, farther and farther away from the road of yellow brick.","[4, 3, 5, 5, 4, 2, 5, 3, 4, 4, 7, 3, 6, 2, 3, 5, 3, 5, 7, 5, 3, 4, 10, 7, 3, 7, 4, 4, 3, 4, 2, 6, 5]",147,[1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 1 3 2 1 2 2 1 1 1 1 2 1],43,0.0625
And the water grew so deep that the long poles would not touch the bottom.,"[3, 3, 5, 4, 2, 4, 4, 3, 4, 5, 5, 3, 5, 3, 6]",59,[1 1 2 1 1 1 1 1 1 1 1 1 1 1 2],17,-0.025
"""This is bad,"" said the Tin Woodman, ""for if we cannot get to the land we shall be carried into the country of the Wicked Witch of the West, and she will enchant us and make us her slaves.""","[4, 2, 3, 4, 3, 3, 7, 3, 2, 2, 3, 3, 3, 2, 3, 4, 2, 5, 2, 7, 4, 3, 7, 2, 3, 6, 5, 2, 3, 4, 3, 3, 4, 7, 2, 3, 4, 2, 3, 6]",143,"[1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 1 0 1 2 1 1 1
 1 1 1]",44,-0.7
"""And then I should get no brains,"" said the Scarecrow.","[3, 4, 1, 6, 3, 2, 6, 4, 3, 9]",41,[1 1 1 1 1 1 1 1 1 3],12,0.0
"""And I should get no courage,"" said the Cowardly Lion.","[3, 1, 6, 3, 2, 7, 4, 3, 8, 4]",41,[1 1 1 1 1 2 1 1 3 1],13,0.0
"""And I should get no heart,"" said the Tin Woodman.","[3, 1, 6, 3, 2, 5, 4, 3, 3, 7]",37,[1 1 1 1 1 2 1 1 1 2],12,0.0
"""And I should never get back to Kansas,"" said Dorothy.","[3, 1, 6, 5, 3, 4, 2, 6, 4, 7]",41,[1 1 1 2 1 1 1 2 1 3],14,0.0
"""We must certainly get to the Emerald City if we can,"" the Scarecrow continued, and he pushed so hard on his long pole that it stuck fast in the mud at the bottom of the river.","[2, 4, 9, 3, 2, 3, 7, 4, 2, 2, 3, 3, 9, 9, 3, 2, 6, 2, 4, 2, 3, 4, 4, 4, 2, 5, 4, 2, 3, 3, 2, 3, 6, 2, 3, 5]",136,[1 1 3 1 1 1 3 2 1 1 1 1 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2],46,0.0181547619048
"Then, before he could pull it out again--or let go--the raft was swept away, and the poor Scarecrow was left clinging to the pole in the middle of the river.","[4, 6, 2, 5, 4, 2, 3, 5, 2, 3, 2, 3, 4, 3, 5, 4, 3, 3, 4, 9, 3, 4, 8, 2, 3, 4, 2, 3, 6, 2, 3, 5]",121,[1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 3 1 1 2 1 1 1 1 1 1 1 1 2],39,-0.133333333333
"""Good-bye!""",[8],8,[1],1,0.0
"he called after them, and they were very sorry to leave him.","[2, 6, 5, 4, 3, 4, 4, 4, 5, 2, 5, 3]",47,[1 1 2 1 1 1 1 2 2 1 2 1],16,-0.65
"Indeed, the Tin Woodman began to cry, but fortunately remembered that he might rust, and so dried his tears on Dorothy's apron.","[6, 3, 3, 7, 5, 2, 3, 3, 11, 10, 4, 2, 5, 4, 3, 2, 5, 3, 5, 2, 7, 2, 5]",102,[1 1 1 2 2 1 1 1 5 3 1 1 1 1 1 1 1 1 2 1 3 0 2],34,0.1
Of course this was a bad thing for the Scarecrow.,"[2, 6, 4, 3, 1, 3, 5, 3, 3, 9]",39,[1 1 1 1 1 1 1 1 1 3],12,-0.7
"""I am now worse off than when I first met Dorothy,"" he thought.","[1, 2, 3, 5, 3, 4, 4, 1, 5, 3, 7, 2, 7]",47,[1 1 1 1 1 1 1 1 1 1 3 1 1],15,-0.075
"""Then, I was stuck on a pole in a cornfield, where I could make-believe scare the crows, at any rate.","[4, 1, 3, 5, 2, 1, 4, 2, 1, 9, 5, 1, 5, 12, 5, 3, 5, 2, 3, 4]",77,[1 1 1 1 1 1 1 1 1 3 1 1 1 5 1 1 1 1 2 1],27,0.0
But surely there is no use for a Scarecrow stuck on a pole in the middle of a river.,"[3, 6, 5, 2, 2, 3, 3, 1, 9, 5, 2, 1, 4, 2, 3, 6, 2, 1, 5]",65,[1 3 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 2],24,0.25
"I am afraid I shall never have any brains, after all!""","[1, 2, 6, 1, 5, 5, 4, 3, 6, 5, 3]",41,[1 1 2 1 1 2 1 2 1 2 1],15,-0.75
"Down the stream the raft floated, and the poor Scarecrow was left far behind.","[4, 3, 6, 3, 4, 7, 3, 3, 4, 9, 3, 4, 3, 6]",62,[1 1 2 1 1 1 1 1 1 3 1 1 1 2],18,-0.171111111111
"Then the Lion said:  ""Something must be done to save us.","[4, 3, 4, 4, 9, 4, 2, 4, 2, 4, 2]",42,[1 1 1 1 3 1 1 1 1 1 1],13,0.0
"I think I can swim to the shore and pull the raft after me, if you will only hold fast to the tip of my tail.""","[1, 5, 1, 3, 4, 2, 3, 5, 3, 4, 3, 4, 5, 2, 2, 3, 4, 4, 4, 4, 2, 3, 3, 2, 2, 4]",82,[1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1],28,0.1
"So he sprang into the water, and the Tin Woodman caught fast hold of his tail.","[2, 2, 6, 4, 3, 5, 3, 3, 3, 7, 6, 4, 4, 2, 3, 4]",61,[1 1 1 2 1 2 1 1 1 2 1 1 1 1 1 1],19,0.2
Then the Lion began to swim with all his might toward the shore.,"[4, 3, 4, 5, 2, 4, 4, 3, 3, 5, 6, 3, 5]",51,[1 1 1 2 1 1 1 1 1 1 2 1 1],15,0.0
"It was hard work, although he was so big; but by and by they were drawn out of the current, and then Dorothy took the Tin Woodman's long pole and helped push the raft to the land.","[2, 3, 4, 4, 8, 2, 3, 2, 3, 3, 2, 3, 2, 4, 4, 5, 3, 2, 3, 7, 3, 4, 7, 4, 3, 3, 7, 2, 4, 4, 3, 6, 4, 3, 4, 2, 3, 4]",139,"[1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 1 1 1 2 0 1 1 1 1 1 1 1 1 1
 1]",42,-0.0854166666667
"They were all tired out when they reached the shore at last and stepped off upon the pretty green grass, and they also knew that the stream had carried them a long way past the road of yellow brick that led to the Emerald City.","[4, 4, 3, 5, 3, 4, 4, 7, 3, 5, 2, 4, 3, 7, 3, 4, 3, 6, 5, 5, 3, 4, 4, 4, 4, 3, 6, 3, 7, 4, 1, 4, 3, 4, 3, 4, 2, 6, 5, 4, 3, 2, 3, 7, 4]",181,"[1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 2 1 1 1 1 2 1 1 1 2 1 2 1 1 1 1 1 1 1 1
 2 1 1 0 1 1 3 2]",54,-0.0928571428571
"""What shall we do now?""","[4, 5, 2, 2, 3]",16,[1 1 1 1 1],5,0.0
"asked the Tin Woodman, as the Lion lay down on the grass to let the sun dry him.","[5, 3, 3, 7, 2, 3, 4, 3, 4, 2, 3, 5, 2, 3, 3, 3, 3, 3]",61,[1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1],19,-0.111111111111
"""We must get back to the road, in some way,"" said Dorothy.","[2, 4, 3, 4, 2, 3, 4, 2, 4, 3, 4, 7]",42,[1 1 1 1 1 1 1 1 1 1 1 3],14,0.0
"""The best plan will be to walk along the riverbank until we come to the road again,"" remarked the Lion.","[3, 4, 4, 4, 2, 2, 4, 5, 3, 9, 5, 2, 4, 2, 3, 4, 5, 8, 3, 4]",80,[1 1 1 1 1 1 1 2 1 3 2 1 1 1 1 1 2 2 1 1],26,1.0
"So, when they were rested, Dorothy picked up her basket and they started along the grassy bank, to the road from which the river had carried them.","[2, 4, 4, 4, 6, 7, 6, 2, 3, 6, 3, 4, 7, 5, 3, 6, 4, 2, 3, 4, 4, 5, 3, 5, 3, 7, 4]",116,[1 1 1 1 1 3 1 1 1 2 1 1 1 2 1 2 1 1 1 1 1 1 1 2 1 2 1],34,0.0
"It was a lovely country, with plenty of flowers and fruit trees and sunshine to cheer them, and had they not felt so sorry for the poor Scarecrow, they could have been very happy.","[2, 3, 1, 6, 7, 4, 6, 2, 7, 3, 5, 5, 3, 8, 2, 5, 4, 3, 3, 4, 3, 4, 2, 5, 3, 3, 4, 9, 4, 5, 4, 4, 4, 5]",142,[1 1 1 3 2 1 2 1 2 1 1 0 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 3 1 1 1 1 2 2],44,0.15
"They walked along as fast as they could, Dorothy only stopping once to pick a beautiful flower; and after a time the Tin Woodman cried out: ""Look!""","[4, 6, 5, 2, 4, 2, 4, 5, 7, 4, 8, 4, 2, 4, 1, 9, 6, 3, 5, 1, 4, 3, 3, 7, 5, 3, 4]",115,[1 1 2 1 1 1 1 1 3 2 2 1 1 1 1 4 2 1 2 1 1 1 1 2 1 1 1],38,0.4
"Then they all looked at the river and saw the Scarecrow perched upon his pole in the middle of the water, looking very lonely and sad.","[4, 4, 3, 6, 2, 3, 5, 3, 3, 3, 9, 7, 4, 3, 4, 2, 3, 6, 2, 3, 5, 7, 4, 6, 3, 3]",107,[1 1 1 1 1 1 2 1 1 1 3 1 2 1 1 1 1 1 1 1 2 2 2 3 1 1],35,-0.21
"""What can we do to save him?""","[4, 3, 2, 2, 2, 4, 3]",20,[1 1 1 1 1 1 1],7,0.0
asked Dorothy.,"[5, 7]",12,[1 3],4,0.0
"The Lion and the Woodman both shook their heads, for they did not know.","[3, 4, 3, 3, 7, 4, 5, 5, 5, 3, 4, 3, 3, 4]",56,[1 1 1 1 2 1 1 1 2 1 1 1 1 1],16,0.0
"So they sat down upon the bank and gazed wistfully at the Scarecrow until a Stork flew by, who, upon seeing them, stopped to rest at the water's edge.","[2, 4, 3, 4, 4, 3, 4, 3, 5, 9, 2, 3, 9, 5, 1, 5, 4, 2, 3, 4, 6, 4, 7, 2, 4, 2, 3, 5, 2, 4]",118,[1 1 1 1 2 1 1 1 1 3 1 1 3 2 1 1 1 1 1 2 1 1 1 1 1 1 1 2 0 1],37,-0.155555555556
"""Who are you and where are you going?""","[3, 3, 3, 3, 5, 3, 3, 5]",28,[1 1 1 1 1 1 1 1],8,0.0
asked the Stork.,"[5, 3, 5]",13,[1 1 1],3,0.0
"""I am Dorothy,"" answered the girl, ""and these are my friends, the Tin Woodman and the Cowardly Lion;  and we are going to the Emerald City.""","[1, 2, 7, 8, 3, 4, 3, 5, 3, 2, 7, 3, 3, 7, 3, 3, 8, 4, 3, 2, 3, 5, 2, 3, 7, 4]",105,[1 1 3 2 1 1 1 1 1 1 2 1 1 2 1 1 3 1 1 1 1 1 1 1 3 2],36,0.0
"""This isn't the road,"" said the Stork, as she twisted her long neck and looked sharply at the queer party.","[4, 2, 3, 3, 4, 4, 3, 5, 2, 3, 7, 3, 4, 4, 3, 6, 7, 2, 3, 5, 5]",82,[1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 2 1 1 1 2],21,-0.225
"""I know it,"" returned Dorothy, ""but we have lost the Scarecrow, and are wondering how we shall get him again.""","[1, 4, 2, 8, 7, 3, 2, 4, 4, 3, 9, 3, 3, 9, 3, 2, 5, 3, 3, 5]",83,[1 1 1 2 3 1 1 1 1 1 3 1 1 3 1 1 1 1 1 2],28,0.0
"""Where is he?""","[5, 2, 2]",9,[1 1 1],3,0.0
asked the Stork.,"[5, 3, 5]",13,[1 1 1],3,0.0
"""Over there in the river,"" answered the little girl.","[4, 5, 2, 3, 5, 8, 3, 6, 4]",40,[2 1 1 1 2 2 1 1 1],12,-0.1875
"""If he wasn't so big and heavy I would get him for you,"" remarked the Stork.","[2, 2, 3, 3, 2, 3, 3, 5, 1, 5, 3, 3, 3, 3, 8, 3, 5]",57,[1 1 1 0 1 1 1 3 1 1 1 1 1 1 2 1 1],19,-0.1
"""He isn't heavy a bit,"" said Dorothy eagerly, ""for he is stuffed with straw; and if you will bring him back to us, we shall thank you ever and ever so much.""","[2, 2, 3, 5, 1, 3, 4, 7, 7, 3, 2, 2, 7, 4, 5, 3, 2, 3, 4, 5, 3, 4, 2, 2, 2, 5, 5, 3, 4, 3, 4, 2, 4]",117,[1 1 0 3 1 1 1 3 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1],41,0.0
"""Well, I'll try,"" said the Stork, ""but if I find he is too heavy to carry I shall have to drop him in the river again.""","[4, 1, 3, 3, 4, 3, 5, 3, 2, 1, 4, 2, 2, 3, 5, 2, 5, 1, 5, 4, 2, 4, 3, 2, 3, 5, 5]",86,[1 1 0 1 1 1 1 1 1 1 1 1 1 1 3 1 2 1 1 1 1 1 1 1 1 2 2],31,-0.2
So the big bird flew into the air and over the water till she came to where the Scarecrow was perched upon his pole.,"[2, 3, 3, 4, 4, 4, 3, 3, 3, 4, 3, 5, 4, 3, 4, 2, 5, 3, 9, 3, 7, 4, 3, 4]",92,[1 1 1 1 1 2 1 1 1 2 1 2 1 0 1 1 1 1 3 1 1 2 1 1],29,0.0
"Then the Stork with her great claws grabbed the Scarecrow by the arm and carried him up into the air and back to the bank, where Dorothy and the Lion and the Tin Woodman and Toto were sitting.","[4, 3, 5, 4, 3, 5, 5, 7, 3, 9, 2, 3, 3, 3, 7, 3, 2, 4, 3, 3, 3, 4, 2, 3, 4, 5, 7, 3, 3, 4, 3, 3, 3, 7, 3, 4, 4, 7]",153,"[1 1 1 1 1 2 1 1 1 3 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 2 1 2 1
 2]",48,0.4
"When the Scarecrow found himself among his friends again, he was so happy that he hugged them all, even the Lion and Toto; and as they walked along he sang ""Tol-de-ri-de-oh!""","[4, 3, 9, 5, 7, 5, 3, 7, 5, 2, 3, 2, 5, 4, 2, 6, 4, 3, 4, 3, 4, 3, 4, 3, 2, 4, 6, 5, 2, 4, 15]",138,[1 1 3 1 2 2 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 5],45,1.0
"at every step, he felt so gay.","[2, 5, 4, 2, 4, 2, 3]",22,[1 3 1 1 1 1 1],9,0.416666666667
"""I was afraid I should have to stay in the river forever,"" he said, ""but the kind Stork saved me, and if I ever get any brains I shall find the Stork again and do her some kindness in return.""","[1, 3, 6, 1, 6, 4, 2, 4, 2, 3, 5, 7, 2, 4, 3, 3, 4, 5, 5, 2, 3, 2, 1, 4, 3, 3, 6, 1, 5, 4, 3, 5, 5, 3, 2, 3, 4, 8, 2, 6]",145,"[1 1 2 1 1 1 1 1 1 1 2 3 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 2 1 1 1 1
 2 1 2]",49,0.0
"""That's all right,"" said the Stork, who was flying along beside them.","[4, 2, 3, 5, 4, 3, 5, 3, 3, 6, 5, 6, 4]",53,[1 0 1 1 1 1 1 1 1 1 2 2 1],14,0.285714285714
"""I always like to help anyone in trouble.","[1, 6, 4, 2, 4, 6, 2, 7]",32,[1 2 1 1 1 2 1 1],10,-0.2
"But I must go now, for my babies are waiting in the nest for me.","[3, 1, 4, 2, 3, 3, 2, 6, 3, 7, 2, 3, 4, 3, 2]",48,[1 1 1 1 1 1 1 2 1 2 1 1 1 1 1],17,0.0
"I hope you will find the Emerald City and that Oz will help you.""","[1, 4, 3, 4, 4, 3, 7, 4, 3, 4, 2, 4, 4, 3]",50,[1 1 1 1 1 1 3 2 1 1 1 1 1 1],17,0.0
"""Thank you,"" replied Dorothy, and then the kind Stork flew into the air and was soon out of sight.","[5, 3, 7, 7, 3, 4, 3, 4, 5, 4, 4, 3, 3, 3, 3, 4, 3, 2, 5]",75,[1 1 2 3 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1],23,0.6
They walked along listening to the singing of the brightly colored birds and looking at the lovely flowers which now became so thick that the ground was carpeted with them.,"[4, 6, 5, 9, 2, 3, 7, 2, 3, 8, 7, 5, 3, 7, 2, 3, 6, 7, 5, 3, 6, 2, 5, 4, 3, 6, 3, 8, 4, 4]",142,[1 1 2 3 1 1 2 1 1 2 2 1 1 2 1 1 3 2 1 1 2 1 1 1 1 1 1 2 1 1],42,0.3
"There were big yellow and white and blue and purple blossoms, besides great clusters of scarlet poppies, which were so brilliant in color they almost dazzled Dorothy's eyes.","[5, 4, 3, 6, 3, 5, 3, 4, 3, 6, 8, 7, 5, 8, 2, 7, 7, 5, 4, 2, 9, 2, 5, 4, 6, 7, 7, 2, 4]",143,[1 1 1 2 1 1 1 0 1 1 2 2 2 2 1 2 2 1 1 1 3 1 2 1 2 1 3 0 0],39,0.283333333333
"""Aren't they beautiful?""","[3, 3, 4, 9]",19,[1 0 1 4],6,0.85
"the girl asked, as she breathed in the spicy scent of the bright flowers.","[3, 4, 5, 2, 3, 8, 2, 3, 5, 5, 2, 3, 6, 7]",58,[1 1 1 1 0 2 1 1 2 1 1 1 1 2],16,0.7
"""I suppose so,"" answered the Scarecrow.","[1, 7, 2, 8, 3, 9]",30,[1 2 1 2 1 3],10,0.0
"""When I have brains, I shall probably like them better.""","[4, 1, 4, 6, 1, 5, 8, 4, 4, 6]",43,[1 1 1 1 1 1 3 1 1 2],13,0.5
"""If I only had a heart, I should love them,"" added the Tin Woodman.","[2, 1, 4, 3, 1, 5, 1, 6, 4, 4, 5, 3, 3, 7]",49,[1 1 2 1 1 2 1 1 1 1 1 1 1 2],17,0.25
"""I always did like flowers,"" said the Lion.","[1, 6, 3, 4, 7, 4, 3, 4]",32,[1 2 1 1 2 1 1 1],10,0.0
"""They seem so helpless and frail.","[4, 4, 2, 8, 3, 5]",26,[1 1 1 2 1 1],7,0.0
"But there are none in the forest so bright as these.""","[3, 5, 3, 4, 2, 3, 6, 2, 6, 2, 5]",41,[1 1 1 1 1 1 2 1 1 1 1],12,0.7
"They now came upon more and more of the big scarlet poppies, and fewer and fewer of the other flowers; and soon they found themselves in the midst of a great meadow of poppies.","[4, 3, 4, 4, 4, 3, 4, 2, 3, 3, 7, 7, 3, 5, 3, 5, 2, 3, 5, 7, 3, 4, 4, 5, 10, 2, 3, 5, 2, 1, 5, 6, 2, 7]",140,[1 1 1 2 1 1 1 1 1 1 2 2 1 2 1 2 1 1 2 2 1 1 1 1 2 1 1 1 1 1 2 3 1 2],46,0.335
"Now it is well known that when there are many of these flowers together their odor is so powerful that anyone who breathes it falls asleep, and if the sleeper is not carried away from the scent of the flowers, he sleeps on and on forever.","[3, 2, 2, 4, 5, 4, 4, 5, 3, 4, 2, 5, 7, 8, 5, 4, 2, 2, 8, 4, 6, 3, 8, 2, 5, 6, 3, 2, 3, 7, 2, 3, 7, 4, 4, 3, 5, 2, 3, 7, 2, 6, 2, 3, 2, 7]",190,"[1 1 1 1 1 1 1 1 1 2 1 1 2 3 1 2 1 1 3 1 2 1 2 1 1 2 1 1 1 2 1 1 2 2 1 1 1
 1 1 2 1 1 1 1 1 3]",62,0.4
"But Dorothy did not know this, nor could she get away from the bright red flowers that were everywhere about; so presently her eyes grew heavy and she felt she must sit down to rest and to sleep.","[3, 7, 3, 3, 4, 4, 3, 5, 3, 3, 4, 4, 3, 6, 3, 7, 4, 4, 10, 5, 2, 9, 3, 4, 4, 5, 3, 3, 4, 3, 4, 3, 4, 2, 4, 3, 2, 5]",155,"[1 3 1 1 1 1 1 1 0 1 2 1 1 1 0 2 1 1 4 2 1 3 1 0 1 3 1 0 1 0 1 1 1 1 1 1 1
 1]",45,0.0688888888889
But the Tin Woodman would not let her do this.,"[3, 3, 3, 7, 5, 3, 3, 3, 2, 4]",36,[1 1 1 2 1 1 1 1 1 1],11,0.0
"""We must hurry and get back to the road of yellow brick before dark,"" he said; and the Scarecrow agreed with him.","[2, 4, 5, 3, 3, 4, 2, 3, 4, 2, 6, 5, 6, 4, 2, 4, 3, 3, 9, 6, 4, 3]",87,[1 1 2 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 3 1 1 1],27,-0.05
So they kept walking until Dorothy could stand no longer.,"[2, 4, 4, 7, 5, 7, 5, 5, 2, 6]",47,[1 1 1 2 2 3 1 1 1 2],15,0.0
"Her eyes closed in spite of herself and she forgot where she was and fell among the poppies, fast asleep.","[3, 4, 6, 2, 5, 2, 7, 3, 3, 6, 5, 3, 3, 3, 4, 5, 3, 7, 4, 6]",84,[1 0 1 1 1 1 2 1 0 2 1 0 1 1 1 2 1 2 1 2],22,0.05
"""What shall we do?""","[4, 5, 2, 2]",13,[1 1 1 1],4,0.0
asked the Tin Woodman.,"[5, 3, 3, 7]",18,[1 1 1 2],5,0.0
"""If we leave her here she will die,"" said the Lion.","[2, 2, 5, 3, 4, 3, 4, 3, 4, 3, 4]",37,[1 1 2 1 1 0 1 1 1 1 1],11,0.0
"""The smell of the flowers is killing us all.","[3, 5, 2, 3, 7, 2, 7, 2, 3]",34,[1 1 1 1 2 1 2 1 1],11,0.0
"I myself can scarcely keep my eyes open, and the dog is asleep already.""","[1, 6, 3, 8, 4, 2, 4, 4, 3, 3, 3, 2, 6, 7]",56,[1 2 1 3 1 1 0 2 1 1 1 1 2 4],21,0.0
It was true; Toto had fallen down beside his little mistress.,"[2, 3, 4, 4, 3, 6, 4, 6, 3, 6, 8]",49,[1 1 0 2 1 2 1 2 1 1 2],14,0.00231481481481
"But the Scarecrow and the Tin Woodman, not being made of flesh, were not troubled by the scent of the flowers.","[3, 3, 9, 3, 3, 3, 7, 3, 5, 4, 2, 5, 4, 3, 8, 2, 3, 5, 2, 3, 7]",87,[1 1 3 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2],25,0.25
"""Run fast,"" said the Scarecrow to the Lion, ""and get out of this deadly flower bed as soon as you can.","[3, 4, 4, 3, 9, 2, 3, 4, 3, 3, 3, 2, 4, 6, 6, 3, 2, 4, 2, 3, 3]",76,[1 1 1 1 3 1 1 1 1 1 1 1 1 3 2 0 1 1 1 1 1],25,0.0
"We will bring the little girl with us, but if you should fall asleep you are too big to be carried.""","[2, 4, 5, 3, 6, 4, 4, 2, 3, 2, 3, 6, 4, 6, 3, 3, 3, 3, 2, 2, 7]",77,[1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2],23,-0.09375
So the Lion aroused himself and bounded forward as fast as he could go.,"[2, 3, 4, 7, 7, 3, 7, 7, 2, 4, 2, 2, 5, 2]",57,[1 1 1 2 2 1 1 2 1 1 1 1 1 1],17,0.15
In a moment he was out of sight.,"[2, 1, 6, 2, 3, 3, 2, 5]",24,[1 1 2 1 1 1 1 1],9,0.0
"""Let us make a chair with our hands and carry her,"" said the Scarecrow.","[3, 2, 4, 1, 5, 4, 3, 5, 3, 5, 3, 4, 3, 9]",54,[1 1 1 1 1 1 1 1 1 2 1 1 1 3],17,0.0
